id;Наименование продукта
7566;Сухой завтрак, GENERAL MILLS, HONEY NUT CHEERIOS, готовый к употреблению
7567;Сухой завтрак, GENERAL MILLS, Honey Nut CHEX, готовый к употреблению
7568;Сухой завтрак, GENERAL MILLS, HONEY NUT CLUSTERS, готовый к употреблению
7569;Сухой завтрак, GENERAL MILLS, KABOOM, готовый к употреблению
7570;Сухой завтрак, GENERAL MILLS, KIX, готовый к употреблению
7571;Сухой завтрак, GENERAL MILLS, LUCKY CHARMS, готовый к употреблению
7572;Сухой завтрак, GENERAL MILLS, Mills Peanut Butter Toast Crunch, готовый к употреблению
7573;Сухой завтрак, GENERAL MILLS, Multi-Bran CHEX, готовый к употреблению
7574;Сухой завтрак, GENERAL MILLS, Multi-Grain Cheerios, готовый к употреблению
7575;Сухой завтрак, GENERAL MILLS, NATURE VALLEY LOW FAT FRUIT GRANOLA, готовый к употреблению
7576;Сухой завтрак, GENERAL MILLS, OATMEAL CRISP with Almonds, готовый к употреблению
7577;Сухой завтрак, GENERAL MILLS, OATMEAL CRISP, APPLE CINNAMON, готовый к употреблению
7578;Сухой завтрак, GENERAL MILLS, Oatmeal Crisp, Raisin, готовый к употреблению
7579;Сухой завтрак, GENERAL MILLS, RAISIN NUT BRAN, готовый к употреблению
7580;Сухой завтрак, GENERAL MILLS, REESE'S PUFFS, готовый к употреблению
7581;Сухой завтрак, GENERAL MILLS, Rice CHEX, готовый к употреблению
7582;Сухой завтрак, GENERAL MILLS, TOTAL Corn Flakes, готовый к употреблению
7583;Сухой завтрак, GENERAL MILLS, TOTAL Raisin Bran, готовый к употреблению
7584;Сухой завтрак, GENERAL MILLS, TRIX, reduced sugar, bowlpak, готовый к употреблению
7585;Сухой завтрак, GENERAL MILLS, TRIX, готовый к употреблению
7586;Сухой завтрак, GENERAL MILLS, Wheat CHEX, готовый к употреблению
7587;Сухой завтрак, GENERAL MILLS, WHEATIES Raisin Bran, готовый к употреблению
7588;Сухой завтрак, GENERAL MILLS, WHEATIES, готовый к употреблению
7589;Сухой завтрак, GENERAL MILLS, Whole Grain TOTAL, готовый к употреблению
7590;Сухой завтрак, HEALTH VALLEY, FIBER 7 Flakes, готовый к употреблению
7591;Сухой завтрак, Honey Puffed KASHI by Kellogg, готовый к употреблению
7592;Сухой завтрак, JUST RIGHT with Crunchy Nuggets, готовый к употреблению
